station_identifier,date,observation_type,observation_value,TMAX_F,month,country_code
GME00125218,1867-01-15,TMAX,-1.8,28.759999999999998,1,GME
AU000005901,1867-01-16,TMAX,8.5,47.3,1,AU
GM000004204,1867-01-16,TMAX,-0.3,31.46,1,GM
UK000047811,1867-01-16,TMAX,-2.8,26.96,1,UK
USC00288878,1867-01-16,TMAX,-5.6,21.92,1,USC
CA006122845,1867-01-16,TMAX,-1.7,28.94,1,CA
CA006101872,1867-01-16,TMAX,-15.0,5.0,1,CA
ASN00066062,1867-01-16,TMAX,23.4,74.12,1,ASN
CA006137735,1867-01-16,TMAX,-3.9,24.98,1,CA
ASN00090015,1867-01-16,TMAX,19.4,66.92,1,ASN
UK000056225,1867-01-16,TMAX,-1.2,29.84,1,UK
ASN00074128,1867-01-16,TMAX,33.9,93.02,1,ASN
ITE00100554,1867-01-16,TMAX,4.5,40.1,1,ITE
SZ000006717,1867-01-16,TMAX,-16.0,3.1999999999999993,1,SZ
CA006166416,1867-01-16,TMAX,-8.9,15.98,1,CA
ITE00100550,1867-01-16,TMAX,9.7,49.46,1,ITE
CA006150689,1867-01-16,TMAX,-7.8,17.96,1,CA
ASN00086071,1867-01-16,TMAX,17.8,64.03999999999999,1,ASN
CA006158350,1867-01-16,TMAX,-4.4,24.08,1,CA
CA006153192,1867-01-16,TMAX,-2.8,26.96,1,CA
CA006106362,1867-01-16,TMAX,-13.9,6.98,1,CA
CA006139520,1867-01-16,TMAX,-3.3,26.060000000000002,1,CA
CA006110549,1867-01-16,TMAX,-7.2,19.04,1,CA
BE000006447,1867-01-16,TMAX,-0.4,31.28,1,BE
GME00125218,1867-01-16,TMAX,-0.8,30.56,1,GME
EZE00100082,1867-01-16,TMAX,0.0,32.0,1,EZE
EIE00101859,1867-01-16,TMAX,-1.1,30.02,1,EIE
ASN00066062,1867-01-17,TMAX,22.4,72.32,1,ASN
AU000005901,1867-01-17,TMAX,0.5,32.9,1,AU
GM000004204,1867-01-17,TMAX,-2.1,28.22,1,GM
UK000047811,1867-01-17,TMAX,0.0,32.0,1,UK
USC00288878,1867-01-17,TMAX,-2.2,28.04,1,USC
